Country Name,Country Code,Indicator Name,Flag,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). English. 4th Grade,LO.EGRA.CWPM.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). English. 6th Grade,LO.EGRA.CWPM.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.CWPM.FLP.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.CWPM.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.CWPM.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.CWPM.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.CWPM.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.CWPM.SPN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.CWPM.SPN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Isolated Words Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.CWPM.SPN.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.CLPM.BMN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.CLPM.BOM.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.CLPM.CHC.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.CLPM.CHC.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.CLPM.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.CLPM.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). English. 4th Grade,LO.EGRA.CLPM.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). French. 3rd Grade,LO.EGRA.CLPM.FRN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.CLPM.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.CLPM.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.CLPM.SPN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.CLPM.SPN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Names Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.CLPM.SPN.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.CLSPM.ARB.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). Arabic. 3rd Grade,LO.EGRA.CLSPM.ARB.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.CLSPM.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.CLSPM.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 4th Grade,LO.EGRA.CLSPM.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). English. 6th Grade,LO.EGRA.CLSPM.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.CLSPM.FLP.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.CLSPM.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Letter Sounds Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.CLSPM.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.NCWPM.ARB.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Arabic. 3rd Grade,LO.EGRA.NCWPM.ARB.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.NCWPM.BMN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.NCWPM.BOM.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.NCWPM.CHC.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.NCWPM.CHC.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.NCWPM.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.NCWPM.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). English. 4th Grade,LO.EGRA.NCWPM.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). English. 6th Grade,LO.EGRA.NCWPM.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.NCWPM.FLP.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). French. 3rd Grade,LO.EGRA.NCWPM.FRN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.NCWPM.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.NCWPM.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.NCWPM.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.NCWPM.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.NCWPM.SPN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.NCWPM.SPN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Correct Non-Words Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.NCWPM.SPN.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Bamanankan. 2nd Grade,LO.EGRA.INIT.0.BMN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Bomu. 2nd Grade,LO.EGRA.INIT.0.BOM.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Chichewa. 2nd Grade,LO.EGRA.INIT.0.CHC.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Chichewa. 4th Grade,LO.EGRA.INIT.0.CHC.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 2nd Grade,LO.EGRA.INIT.0.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 3rd Grade,LO.EGRA.INIT.0.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 4th Grade,LO.EGRA.INIT.0.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). English. 6th Grade,LO.EGRA.INIT.0.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.INIT.0.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.INIT.0.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.INIT.0.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.INIT.0.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Spanish. 2nd Grade,LO.EGRA.INIT.0.SPN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Spanish. 3rd Grade,LO.EGRA.INIT.0.SPN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Identification of the Initial Sound of a Spoken Word - Share of students with a zero score (%). Spanish. 4th Grade,LO.EGRA.INIT.0.SPN.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Arabic. 2nd Grade,LO.EGRA.LSTN.0.ARB.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Arabic. 3rd Grade,LO.EGRA.LSTN.0.ARB.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Bamanankan. 2nd Grade,LO.EGRA.LSTN.0.BMN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Bomu. 2nd Grade,LO.EGRA.LSTN.0.BOM.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Chichewa. 2nd Grade,LO.EGRA.LSTN.0.CHC.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Chichewa. 4th Grade,LO.EGRA.LSTN.0.CHC.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 2nd Grade,LO.EGRA.LSTN.0.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 3rd Grade,LO.EGRA.LSTN.0.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 4th Grade,LO.EGRA.LSTN.0.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). English. 6th Grade,LO.EGRA.LSTN.0.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Filipino. 3rd Grade,LO.EGRA.LSTN.0.FLP.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.LSTN.0.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.LSTN.0.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.LSTN.0.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.LSTN.0.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 2nd Grade,LO.EGRA.LSTN.0.SPN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 3rd Grade,LO.EGRA.LSTN.0.SPN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 4th Grade,LO.EGRA.LSTN.0.SPN.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Arabic. 2nd Grade,LO.EGRA.ORF.ARB.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Arabic. 3rd Grade,LO.EGRA.ORF.ARB.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Bamanankan. 2nd Grade,LO.EGRA.ORF.BMN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Bomu. 2nd Grade,LO.EGRA.ORF.BOM.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Chichewa. 2nd Grade,LO.EGRA.ORF.CHC.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Chichewa. 4th Grade,LO.EGRA.ORF.CHC.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 2nd Grade,LO.EGRA.ORF.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 3rd Grade,LO.EGRA.ORF.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 4th Grade,LO.EGRA.ORF.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). English. 6th Grade,LO.EGRA.ORF.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Filipino. 3rd Grade,LO.EGRA.ORF.FLP.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). French. 3rd Grade,LO.EGRA.ORF.FRN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Fulfulde. 2nd Grade,LO.EGRA.ORF.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Kinyarwanda. 4th Grade,LO.EGRA.ORF.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Kinyarwanda. 6th Grade,LO.EGRA.ORF.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Songhoi. 2nd Grade,LO.EGRA.ORF.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Spanish. 2nd Grade,LO.EGRA.ORF.SPN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Spanish. 3rd Grade,LO.EGRA.ORF.SPN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Correct Words Read Per Minute (Mean). Spanish. 4th Grade,LO.EGRA.ORF.SPN.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Arabic. 2nd Grade,LO.EGRA.CWPM.ZERO.ARB.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Arabic. 3rd Grade,LO.EGRA.CWPM.ZERO.ARB.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Bamanankan. 2nd Grade,LO.EGRA.CWPM.ZERO.BMN.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Bomu. 2nd Grade,LO.EGRA.CWPM.ZERO.BOM.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Chichewa. 2nd Grade,LO.EGRA.CWPM.ZERO.CHC.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Chichewa. 4th Grade,LO.EGRA.CWPM.ZERO.CHC.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). English. 2nd Grade,LO.EGRA.CWPM.ZERO.ENG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). English. 3rd Grade,LO.EGRA.CWPM.ZERO.ENG.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). English. 4th Grade,LO.EGRA.CWPM.ZERO.ENG.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). English. 6th Grade,LO.EGRA.CWPM.ZERO.ENG.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Filipino. 3rd Grade,LO.EGRA.CWPM.ZERO.FLP.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). French. 3rd Grade,LO.EGRA.CWPM.ZERO.FRN.3GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Fulfulde. 2nd Grade,LO.EGRA.CWPM.ZERO.FLF.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kinyarwanda. 4th Grade,LO.EGRA.CWPM.ZERO.KNY.4GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Kinyarwanda. 6th Grade,LO.EGRA.CWPM.ZERO.KNY.6GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,EGRA: Oral Reading Fluency - Share of students with a zero score (%). Songhoi. 2nd Grade,LO.EGRA.CWPM.ZERO.SNG.2GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
